data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year
1688256000000,202327,0.0,0,0,0,0.5,0.0,0,1,330455720232719779,2024-02-26,Rio de Janeiro,0,0.0,6625849,17.45,82.800435,0,0,0,81.43199885,79.5288695,17.8642858,18.45,,,,,,0
1687651200000,202326,0.0,0,0,0,0.5,0.0,0,1,330455720232619779,2024-02-26,Rio de Janeiro,0,0.0,6625849,19.7142857142857,84.4387274285714,0,0,0,81.390786,78.5984042857143,20.2142857142857,20.7142857142857,,,,,,0
1687046400000,202325,0.0,0,0,0,0.5,0.0,0,1,330455720232519779,2024-02-26,Rio de Janeiro,0,0.0,6625849,18.7,78.0046084,0,0,0,77.2142524,76.07663825,19.025,19.35,,,,,,0
1686441600000,202324,0.0,0,0,0,0.0,0.0,0,1,330455720232419779,2024-02-26,Rio de Janeiro,0,0.0,6625849,21.85,86.6275873,0,0,0,84.6724368,83.2661139,22.0666666,22.25,,,,,,0
1685836800000,202323,0.0,0,0,0,0.0,0.0,0,1,330455720232319779,2024-02-26,Rio de Janeiro,0,0.0,6625849,18.8421052631579,87.1452384210526,0,0,0,84.9866685263158,83.148884,19.0789472631579,19.2631578947368,,,,,,0
1685232000000,202322,0.0,0,0,0,0.0,0.0,0,1,330455720232219779,2024-02-26,Rio de Janeiro,0,0.0,6625849,20.2,88.834726,0,0,0,88.264806,87.6893094,20.2833332,20.5,,,,,,0
1684627200000,202321,0.0,0,0,0,0.0,0.0,0,1,330455720232119779,2024-02-26,Rio de Janeiro,0,0.0,6625849,18.72,89.666396,0,0,0,78.27734368,58.07564868,22.05000016,26.08,,,,,,0
1684022400000,202320,0.0,0,0,0,0.0,0.0,0,1,330455720232019779,2024-02-26,Rio de Janeiro,0,0.0,6625849,18.1304347826087,87.2980060869565,0,0,0,76.8775522608696,61.8836966086957,20.4565217391304,22.7826086956522,,,,,,0
1683417600000,202319,0.0,0,0,0,0.0,0.0,0,1,330455720231919779,2024-02-26,Rio de Janeiro,0,0.0,6625849,21.8636363636364,88.8520834545455,0,0,0,84.5371289090909,79.3549600909091,22.4515152727273,23.2727272727273,,,,,,0
1682812800000,202318,0.0,0,0,0,0.0,0.0,0,1,330455720231819779,2024-02-26,Rio de Janeiro,0,0.0,6625849,22.7619047619048,88.057656952381,0,0,0,86.2529474285714,83.7905211428571,23.1031744761905,23.5714285714286,,,,,,0
1682208000000,202317,0.0,0,0,0,0.0,0.0,0,1,330455720231719779,2024-02-26,Rio de Janeiro,0,0.0,6625849,20.4285714285714,92.4114291428571,0,0,0,78.7258365714286,60.3022841428571,23.3928571428571,27.1428571428571,,,,,,0
